system:index,cloud_percentage,date_yyyymmdd,ee_image_id,hydrological_year,image_date,image_entry,mgrs_tile,spacecraft,system_index,ee_image_asset
20201119T110341_20201119T110449_T30SWF,15.779759,20201119,20201119T110341_20201119T110449_T30SWF,2020-2021,2020-11-19,2020-11-19 | 20201119T110341_20201119T110449_T30SWF,30SWF,Sentinel-2A,20201119T110341_20201119T110449_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201119T110341_20201119T110449_T30SWF
20201121T105349_20201121T105442_T30SXG,18.292043,20201121,20201121T105349_20201121T105442_T30SXG,2020-2021,2020-11-21,2020-11-21 | 20201121T105349_20201121T105442_T30SXG,30SXG,Sentinel-2B,20201121T105349_20201121T105442_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201121T105349_20201121T105442_T30SXG
20201121T105349_20201121T105442_T30SXF,18.96508,20201121,20201121T105349_20201121T105442_T30SXF,2020-2021,2020-11-21,2020-11-21 | 20201121T105349_20201121T105442_T30SXF,30SXF,Sentinel-2B,20201121T105349_20201121T105442_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201121T105349_20201121T105442_T30SXF
20201129T110421_20201129T110446_T30SWF,14.32286,20201129,20201129T110421_20201129T110446_T30SWF,2020-2021,2020-11-29,2020-11-29 | 20201129T110421_20201129T110446_T30SWF,30SWF,Sentinel-2A,20201129T110421_20201129T110446_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201129T110421_20201129T110446_T30SWF
20201206T105431_20201206T105440_T30SXG,0.014824,20201206,20201206T105431_20201206T105440_T30SXG,2020-2021,2020-12-06,2020-12-06 | 20201206T105431_20201206T105440_T30SXG,30SXG,Sentinel-2A,20201206T105431_20201206T105440_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201206T105431_20201206T105440_T30SXG
20201206T105431_20201206T105440_T30SWG,13.58186,20201206,20201206T105431_20201206T105440_T30SWG,2020-2021,2020-12-06,2020-12-06 | 20201206T105431_20201206T105440_T30SWG,30SWG,Sentinel-2A,20201206T105431_20201206T105440_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201206T105431_20201206T105440_T30SWG
20201206T105431_20201206T105440_T30SXF,2.472211,20201206,20201206T105431_20201206T105440_T30SXF,2020-2021,2020-12-06,2020-12-06 | 20201206T105431_20201206T105440_T30SXF,30SXF,Sentinel-2A,20201206T105431_20201206T105440_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201206T105431_20201206T105440_T30SXF
20201206T105431_20201206T105440_T30SWF,15.669847,20201206,20201206T105431_20201206T105440_T30SWF,2020-2021,2020-12-06,2020-12-06 | 20201206T105431_20201206T105440_T30SWF,30SWF,Sentinel-2A,20201206T105431_20201206T105440_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201206T105431_20201206T105440_T30SWF
20201209T110441_20201209T110444_T30SWG,5.293152,20201209,20201209T110441_20201209T110444_T30SWG,2020-2021,2020-12-09,2020-12-09 | 20201209T110441_20201209T110444_T30SWG,30SWG,Sentinel-2A,20201209T110441_20201209T110444_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201209T110441_20201209T110444_T30SWG
20201209T110441_20201209T110444_T30SWF,0.151324,20201209,20201209T110441_20201209T110444_T30SWF,2020-2021,2020-12-09,2020-12-09 | 20201209T110441_20201209T110444_T30SWF,30SWF,Sentinel-2A,20201209T110441_20201209T110444_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201209T110441_20201209T110444_T30SWF
20201216T105441_20201216T105443_T30SXG,1.15347,20201216,20201216T105441_20201216T105443_T30SXG,2020-2021,2020-12-16,2020-12-16 | 20201216T105441_20201216T105443_T30SXG,30SXG,Sentinel-2A,20201216T105441_20201216T105443_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201216T105441_20201216T105443_T30SXG
20201216T105441_20201216T105443_T30SWG,0.029918,20201216,20201216T105441_20201216T105443_T30SWG,2020-2021,2020-12-16,2020-12-16 | 20201216T105441_20201216T105443_T30SWG,30SWG,Sentinel-2A,20201216T105441_20201216T105443_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201216T105441_20201216T105443_T30SWG
20201216T105441_20201216T105443_T30SXF,0.921862,20201216,20201216T105441_20201216T105443_T30SXF,2020-2021,2020-12-16,2020-12-16 | 20201216T105441_20201216T105443_T30SXF,30SXF,Sentinel-2A,20201216T105441_20201216T105443_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201216T105441_20201216T105443_T30SXF
20201216T105441_20201216T105443_T30SWF,0.37719,20201216,20201216T105441_20201216T105443_T30SWF,2020-2021,2020-12-16,2020-12-16 | 20201216T105441_20201216T105443_T30SWF,30SWF,Sentinel-2A,20201216T105441_20201216T105443_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201216T105441_20201216T105443_T30SWF
20201219T110451_20201219T110451_T30SWG,18.235001,20201219,20201219T110451_20201219T110451_T30SWG,2020-2021,2020-12-19,2020-12-19 | 20201219T110451_20201219T110451_T30SWG,30SWG,Sentinel-2A,20201219T110451_20201219T110451_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201219T110451_20201219T110451_T30SWG
20201219T110451_20201219T110451_T30SWF,13.258928,20201219,20201219T110451_20201219T110451_T30SWF,2020-2021,2020-12-19,2020-12-19 | 20201219T110451_20201219T110451_T30SWF,30SWF,Sentinel-2A,20201219T110451_20201219T110451_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201219T110451_20201219T110451_T30SWF
20201221T105349_20201221T105437_T30SXG,2.403957,20201221,20201221T105349_20201221T105437_T30SXG,2020-2021,2020-12-21,2020-12-21 | 20201221T105349_20201221T105437_T30SXG,30SXG,Sentinel-2B,20201221T105349_20201221T105437_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201221T105349_20201221T105437_T30SXG
20201221T105349_20201221T105437_T30SWG,11.52751,20201221,20201221T105349_20201221T105437_T30SWG,2020-2021,2020-12-21,2020-12-21 | 20201221T105349_20201221T105437_T30SWG,30SWG,Sentinel-2B,20201221T105349_20201221T105437_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201221T105349_20201221T105437_T30SWG
20201221T105349_20201221T105437_T30SXF,11.543352,20201221,20201221T105349_20201221T105437_T30SXF,2020-2021,2020-12-21,2020-12-21 | 20201221T105349_20201221T105437_T30SXF,30SXF,Sentinel-2B,20201221T105349_20201221T105437_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201221T105349_20201221T105437_T30SXF
20201224T110359_20201224T110443_T30SWG,4.781299,20201224,20201224T110359_20201224T110443_T30SWG,2020-2021,2020-12-24,2020-12-24 | 20201224T110359_20201224T110443_T30SWG,30SWG,Sentinel-2B,20201224T110359_20201224T110443_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201224T110359_20201224T110443_T30SWG
20201224T110359_20201224T110443_T30SWF,0.353789,20201224,20201224T110359_20201224T110443_T30SWF,2020-2021,2020-12-24,2020-12-24 | 20201224T110359_20201224T110443_T30SWF,30SWF,Sentinel-2B,20201224T110359_20201224T110443_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201224T110359_20201224T110443_T30SWF
20201226T105451_20201226T105446_T30SXG,0.893292,20201226,20201226T105451_20201226T105446_T30SXG,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SXG,30SXG,Sentinel-2A,20201226T105451_20201226T105446_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SXG
20201226T105451_20201226T105446_T30SWG,19.955865,20201226,20201226T105451_20201226T105446_T30SWG,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWG,30SWG,Sentinel-2A,20201226T105451_20201226T105446_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWG
20201226T105451_20201226T105446_T30SXF,0.011238,20201226,20201226T105451_20201226T105446_T30SXF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SXF,30SXF,Sentinel-2A,20201226T105451_20201226T105446_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SXF
20201226T105451_20201226T105446_T30SWF,0.594181,20201226,20201226T105451_20201226T105446_T30SWF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWF,30SWF,Sentinel-2A,20201226T105451_20201226T105446_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWF
20201229T110451_20201229T110449_T30SWF,0.589166,20201229,20201229T110451_20201229T110449_T30SWF,2020-2021,2020-12-29,2020-12-29 | 20201229T110451_20201229T110449_T30SWF,30SWF,Sentinel-2A,20201229T110451_20201229T110449_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201229T110451_20201229T110449_T30SWF
20201231T105349_20201231T105439_T30SXG,0.631982,20201231,20201231T105349_20201231T105439_T30SXG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXG,30SXG,Sentinel-2B,20201231T105349_20201231T105439_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXG
20201231T105349_20201231T105439_T30SWG,0.032324,20201231,20201231T105349_20201231T105439_T30SWG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWG,30SWG,Sentinel-2B,20201231T105349_20201231T105439_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWG
20201231T105349_20201231T105439_T30SXF,14.930087,20201231,20201231T105349_20201231T105439_T30SXF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXF,30SXF,Sentinel-2B,20201231T105349_20201231T105439_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXF
20201231T105349_20201231T105439_T30SWF,6.389329,20201231,20201231T105349_20201231T105439_T30SWF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWF,30SWF,Sentinel-2B,20201231T105349_20201231T105439_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWF
20210103T110349_20210103T110444_T30SWG,2.077333,20210103,20210103T110349_20210103T110444_T30SWG,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWG,30SWG,Sentinel-2B,20210103T110349_20210103T110444_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWG
20210103T110349_20210103T110444_T30SWF,0.456926,20210103,20210103T110349_20210103T110444_T30SWF,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWF,30SWF,Sentinel-2B,20210103T110349_20210103T110444_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWF
20210113T110319_20210113T110445_T30SWG,0.005132,20210113,20210113T110319_20210113T110445_T30SWG,2020-2021,2021-01-13,2021-01-13 | 20210113T110319_20210113T110445_T30SWG,30SWG,Sentinel-2B,20210113T110319_20210113T110445_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210113T110319_20210113T110445_T30SWG
20210113T110319_20210113T110445_T30SWF,0.040553,20210113,20210113T110319_20210113T110445_T30SWF,2020-2021,2021-01-13,2021-01-13 | 20210113T110319_20210113T110445_T30SWF,30SWF,Sentinel-2B,20210113T110319_20210113T110445_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210113T110319_20210113T110445_T30SWF
20210115T105411_20210115T105444_T30SXG,0.879582,20210115,20210115T105411_20210115T105444_T30SXG,2020-2021,2021-01-15,2021-01-15 | 20210115T105411_20210115T105444_T30SXG,30SXG,Sentinel-2A,20210115T105411_20210115T105444_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20210115T105411_20210115T105444_T30SXG
20210115T105411_20210115T105444_T30SWG,4.864912,20210115,20210115T105411_20210115T105444_T30SWG,2020-2021,2021-01-15,2021-01-15 | 20210115T105411_20210115T105444_T30SWG,30SWG,Sentinel-2A,20210115T105411_20210115T105444_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210115T105411_20210115T105444_T30SWG
20210115T105411_20210115T105444_T30SXF,1.748153,20210115,20210115T105411_20210115T105444_T30SXF,2020-2021,2021-01-15,2021-01-15 | 20210115T105411_20210115T105444_T30SXF,30SXF,Sentinel-2A,20210115T105411_20210115T105444_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20210115T105411_20210115T105444_T30SXF
20210115T105411_20210115T105444_T30SWF,0.129789,20210115,20210115T105411_20210115T105444_T30SWF,2020-2021,2021-01-15,2021-01-15 | 20210115T105411_20210115T105444_T30SWF,30SWF,Sentinel-2A,20210115T105411_20210115T105444_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210115T105411_20210115T105444_T30SWF
20210118T110401_20210118T110448_T30SWG,19.579121,20210118,20210118T110401_20210118T110448_T30SWG,2020-2021,2021-01-18,2021-01-18 | 20210118T110401_20210118T110448_T30SWG,30SWG,Sentinel-2A,20210118T110401_20210118T110448_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210118T110401_20210118T110448_T30SWG
20210128T110321_20210128T110447_T30SWG,9.097245,20210128,20210128T110321_20210128T110447_T30SWG,2020-2021,2021-01-28,2021-01-28 | 20210128T110321_20210128T110447_T30SWG,30SWG,Sentinel-2A,20210128T110321_20210128T110447_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210128T110321_20210128T110447_T30SWG
20210207T110221_20210207T110445_T30SWF,4.428051,20210207,20210207T110221_20210207T110445_T30SWF,2020-2021,2021-02-07,2021-02-07 | 20210207T110221_20210207T110445_T30SWF,30SWF,Sentinel-2A,20210207T110221_20210207T110445_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210207T110221_20210207T110445_T30SWF
20210214T105131_20210214T105441_T30SXG,8.197637,20210214,20210214T105131_20210214T105441_T30SXG,2020-2021,2021-02-14,2021-02-14 | 20210214T105131_20210214T105441_T30SXG,30SXG,Sentinel-2A,20210214T105131_20210214T105441_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20210214T105131_20210214T105441_T30SXG
20210214T105131_20210214T105441_T30SWG,0.400284,20210214,20210214T105131_20210214T105441_T30SWG,2020-2021,2021-02-14,2021-02-14 | 20210214T105131_20210214T105441_T30SWG,30SWG,Sentinel-2A,20210214T105131_20210214T105441_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210214T105131_20210214T105441_T30SWG
20210214T105131_20210214T105441_T30SXF,4.35043,20210214,20210214T105131_20210214T105441_T30SXF,2020-2021,2021-02-14,2021-02-14 | 20210214T105131_20210214T105441_T30SXF,30SXF,Sentinel-2A,20210214T105131_20210214T105441_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20210214T105131_20210214T105441_T30SXF
20210214T105131_20210214T105441_T30SWF,2.283209,20210214,20210214T105131_20210214T105441_T30SWF,2020-2021,2021-02-14,2021-02-14 | 20210214T105131_20210214T105441_T30SWF,30SWF,Sentinel-2A,20210214T105131_20210214T105441_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210214T105131_20210214T105441_T30SWF
20210219T104959_20210219T105000_T30SXG,16.592357,20210219,20210219T104959_20210219T105000_T30SXG,2020-2021,2021-02-19,2021-02-19 | 20210219T104959_20210219T105000_T30SXG,30SXG,Sentinel-2B,20210219T104959_20210219T105000_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20210219T104959_20210219T105000_T30SXG
20210219T104959_20210219T105000_T30SWG,0.015405,20210219,20210219T104959_20210219T105000_T30SWG,2020-2021,2021-02-19,2021-02-19 | 20210219T104959_20210219T105000_T30SWG,30SWG,Sentinel-2B,20210219T104959_20210219T105000_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210219T104959_20210219T105000_T30SWG
20210219T104959_20210219T105000_T30SXF,13.012332,20210219,20210219T104959_20210219T105000_T30SXF,2020-2021,2021-02-19,2021-02-19 | 20210219T104959_20210219T105000_T30SXF,30SXF,Sentinel-2B,20210219T104959_20210219T105000_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20210219T104959_20210219T105000_T30SXF
20210219T104959_20210219T105000_T30SWF,0.424625,20210219,20210219T104959_20210219T105000_T30SWF,2020-2021,2021-02-19,2021-02-19 | 20210219T104959_20210219T105000_T30SWF,30SWF,Sentinel-2B,20210219T104959_20210219T105000_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210219T104959_20210219T105000_T30SWF
20210222T105949_20210222T110131_T30SWG,19.335204,20210222,20210222T105949_20210222T110131_T30SWG,2020-2021,2021-02-22,2021-02-22 | 20210222T105949_20210222T110131_T30SWG,30SWG,Sentinel-2B,20210222T105949_20210222T110131_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210222T105949_20210222T110131_T30SWG
20210222T105949_20210222T110131_T30SWF,5.154568,20210222,20210222T105949_20210222T110131_T30SWF,2020-2021,2021-02-22,2021-02-22 | 20210222T105949_20210222T110131_T30SWF,30SWF,Sentinel-2B,20210222T105949_20210222T110131_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210222T105949_20210222T110131_T30SWF
20210224T105031_20210224T105442_T30SXF,13.145235,20210224,20210224T105031_20210224T105442_T30SXF,2020-2021,2021-02-24,2021-02-24 | 20210224T105031_20210224T105442_T30SXF,30SXF,Sentinel-2A,20210224T105031_20210224T105442_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20210224T105031_20210224T105442_T30SXF
20210311T104749_20210311T105355_T30SXG,0.298343,20210311,20210311T104749_20210311T105355_T30SXG,2020-2021,2021-03-11,2021-03-11 | 20210311T104749_20210311T105355_T30SXG,30SXG,Sentinel-2B,20210311T104749_20210311T105355_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20210311T104749_20210311T105355_T30SXG
20210311T104749_20210311T105355_T30SWG,7.630814,20210311,20210311T104749_20210311T105355_T30SWG,2020-2021,2021-03-11,2021-03-11 | 20210311T104749_20210311T105355_T30SWG,30SWG,Sentinel-2B,20210311T104749_20210311T105355_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210311T104749_20210311T105355_T30SWG
20210311T104749_20210311T105355_T30SXF,0.036237,20210311,20210311T104749_20210311T105355_T30SXF,2020-2021,2021-03-11,2021-03-11 | 20210311T104749_20210311T105355_T30SXF,30SXF,Sentinel-2B,20210311T104749_20210311T105355_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20210311T104749_20210311T105355_T30SXF
20210311T104749_20210311T105355_T30SWF,9.543788,20210311,20210311T104749_20210311T105355_T30SWF,2020-2021,2021-03-11,2021-03-11 | 20210311T104749_20210311T105355_T30SWF,30SWF,Sentinel-2B,20210311T104749_20210311T105355_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210311T104749_20210311T105355_T30SWF
20210314T105729_20210314T105911_T30SWG,4.62087,20210314,20210314T105729_20210314T105911_T30SWG,2020-2021,2021-03-14,2021-03-14 | 20210314T105729_20210314T105911_T30SWG,30SWG,Sentinel-2B,20210314T105729_20210314T105911_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210314T105729_20210314T105911_T30SWG
20210314T105729_20210314T105911_T30SWF,5.870328,20210314,20210314T105729_20210314T105911_T30SWF,2020-2021,2021-03-14,2021-03-14 | 20210314T105729_20210314T105911_T30SWF,30SWF,Sentinel-2B,20210314T105729_20210314T105911_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210314T105729_20210314T105911_T30SWF
20210316T105031_20210316T105442_T30SXG,12.918971,20210316,20210316T105031_20210316T105442_T30SXG,2020-2021,2021-03-16,2021-03-16 | 20210316T105031_20210316T105442_T30SXG,30SXG,Sentinel-2A,20210316T105031_20210316T105442_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20210316T105031_20210316T105442_T30SXG
20210316T105031_20210316T105442_T30SWG,4.994588,20210316,20210316T105031_20210316T105442_T30SWG,2020-2021,2021-03-16,2021-03-16 | 20210316T105031_20210316T105442_T30SWG,30SWG,Sentinel-2A,20210316T105031_20210316T105442_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210316T105031_20210316T105442_T30SWG
20210316T105031_20210316T105442_T30SXF,9.147833,20210316,20210316T105031_20210316T105442_T30SXF,2020-2021,2021-03-16,2021-03-16 | 20210316T105031_20210316T105442_T30SXF,30SXF,Sentinel-2A,20210316T105031_20210316T105442_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20210316T105031_20210316T105442_T30SXF
20210316T105031_20210316T105442_T30SWF,8.618392,20210316,20210316T105031_20210316T105442_T30SWF,2020-2021,2021-03-16,2021-03-16 | 20210316T105031_20210316T105442_T30SWF,30SWF,Sentinel-2A,20210316T105031_20210316T105442_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210316T105031_20210316T105442_T30SWF
20210319T105741_20210319T110330_T30SWF,11.69848,20210319,20210319T105741_20210319T110330_T30SWF,2020-2021,2021-03-19,2021-03-19 | 20210319T105741_20210319T110330_T30SWF,30SWF,Sentinel-2A,20210319T105741_20210319T110330_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210319T105741_20210319T110330_T30SWF
20210321T104639_20210321T105808_T30SXG,6.124386,20210321,20210321T104639_20210321T105808_T30SXG,2020-2021,2021-03-21,2021-03-21 | 20210321T104639_20210321T105808_T30SXG,30SXG,Sentinel-2B,20210321T104639_20210321T105808_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20210321T104639_20210321T105808_T30SXG
20210321T104639_20210321T105808_T30SWG,0.653561,20210321,20210321T104639_20210321T105808_T30SWG,2020-2021,2021-03-21,2021-03-21 | 20210321T104639_20210321T105808_T30SWG,30SWG,Sentinel-2B,20210321T104639_20210321T105808_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210321T104639_20210321T105808_T30SWG
20210321T104639_20210321T105808_T30SWF,2.343443,20210321,20210321T104639_20210321T105808_T30SWF,2020-2021,2021-03-21,2021-03-21 | 20210321T104639_20210321T105808_T30SWF,30SWF,Sentinel-2B,20210321T104639_20210321T105808_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210321T104639_20210321T105808_T30SWF
20210324T105639_20210324T105857_T30SWG,0.727672,20210324,20210324T105639_20210324T105857_T30SWG,2020-2021,2021-03-24,2021-03-24 | 20210324T105639_20210324T105857_T30SWG,30SWG,Sentinel-2B,20210324T105639_20210324T105857_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210324T105639_20210324T105857_T30SWG
20210324T105639_20210324T105857_T30SWF,0.965229,20210324,20210324T105639_20210324T105857_T30SWF,2020-2021,2021-03-24,2021-03-24 | 20210324T105639_20210324T105857_T30SWF,30SWF,Sentinel-2B,20210324T105639_20210324T105857_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20210324T105639_20210324T105857_T30SWF
20210326T105031_20210326T105256_T30SXF,15.915684,20210326,20210326T105031_20210326T105256_T30SXF,2020-2021,2021-03-26,2021-03-26 | 20210326T105031_20210326T105256_T30SXF,30SXF,Sentinel-2A,20210326T105031_20210326T105256_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20210326T105031_20210326T105256_T30SXF
20210331T104619_20210331T105758_T30SWG,0.780504,20210331,20210331T104619_20210331T105758_T30SWG,2020-2021,2021-03-31,2021-03-31 | 20210331T104619_20210331T105758_T30SWG,30SWG,Sentinel-2B,20210331T104619_20210331T105758_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20210331T104619_20210331T105758_T30SWG
