system:index,cloud_percentage,date_yyyymmdd,ee_image_id,hydrological_year,image_date,image_entry,mgrs_tile,product_name,product_status,product_type,spacecraft,system_index,visualization_method,ee_image_asset
3781,0.893292,20201226,20201226T105451_20201226T105446_T30SXG,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SXG,30SXG,NDWI_20201226_20201226T105451_20201226T105446_T30SXG,Indexed for Python dashboard,NDWI,Sentinel-2A,20201226T105451_20201226T105446_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SXG
3782,0.893292,20201226,20201226T105451_20201226T105446_T30SXG,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SXG,30SXG,NDDI_20201226_20201226T105451_20201226T105446_T30SXG,Indexed for Python dashboard,NDDI,Sentinel-2A,20201226T105451_20201226T105446_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SXG
3783,0.893292,20201226,20201226T105451_20201226T105446_T30SXG,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SXG,30SXG,RF_Risk_Map_20201226_20201226T105451_20201226T105446_T30SXG,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20201226T105451_20201226T105446_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SXG
3784,19.955865,20201226,20201226T105451_20201226T105446_T30SWG,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWG,30SWG,NDVI_20201226_20201226T105451_20201226T105446_T30SWG,Indexed for Python dashboard,NDVI,Sentinel-2A,20201226T105451_20201226T105446_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWG
3785,19.955865,20201226,20201226T105451_20201226T105446_T30SWG,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWG,30SWG,NDWI_20201226_20201226T105451_20201226T105446_T30SWG,Indexed for Python dashboard,NDWI,Sentinel-2A,20201226T105451_20201226T105446_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWG
3786,19.955865,20201226,20201226T105451_20201226T105446_T30SWG,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWG,30SWG,NDDI_20201226_20201226T105451_20201226T105446_T30SWG,Indexed for Python dashboard,NDDI,Sentinel-2A,20201226T105451_20201226T105446_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWG
3787,19.955865,20201226,20201226T105451_20201226T105446_T30SWG,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWG,30SWG,RF_Risk_Map_20201226_20201226T105451_20201226T105446_T30SWG,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20201226T105451_20201226T105446_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWG
3788,0.011238,20201226,20201226T105451_20201226T105446_T30SXF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SXF,30SXF,NDVI_20201226_20201226T105451_20201226T105446_T30SXF,Indexed for Python dashboard,NDVI,Sentinel-2A,20201226T105451_20201226T105446_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SXF
3789,0.011238,20201226,20201226T105451_20201226T105446_T30SXF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SXF,30SXF,NDWI_20201226_20201226T105451_20201226T105446_T30SXF,Indexed for Python dashboard,NDWI,Sentinel-2A,20201226T105451_20201226T105446_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SXF
3790,0.011238,20201226,20201226T105451_20201226T105446_T30SXF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SXF,30SXF,NDDI_20201226_20201226T105451_20201226T105446_T30SXF,Indexed for Python dashboard,NDDI,Sentinel-2A,20201226T105451_20201226T105446_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SXF
3791,0.011238,20201226,20201226T105451_20201226T105446_T30SXF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SXF,30SXF,RF_Risk_Map_20201226_20201226T105451_20201226T105446_T30SXF,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20201226T105451_20201226T105446_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SXF
3792,0.594181,20201226,20201226T105451_20201226T105446_T30SWF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWF,30SWF,NDVI_20201226_20201226T105451_20201226T105446_T30SWF,Indexed for Python dashboard,NDVI,Sentinel-2A,20201226T105451_20201226T105446_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWF
3793,0.594181,20201226,20201226T105451_20201226T105446_T30SWF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWF,30SWF,NDWI_20201226_20201226T105451_20201226T105446_T30SWF,Indexed for Python dashboard,NDWI,Sentinel-2A,20201226T105451_20201226T105446_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWF
3794,0.594181,20201226,20201226T105451_20201226T105446_T30SWF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWF,30SWF,NDDI_20201226_20201226T105451_20201226T105446_T30SWF,Indexed for Python dashboard,NDDI,Sentinel-2A,20201226T105451_20201226T105446_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWF
3795,0.594181,20201226,20201226T105451_20201226T105446_T30SWF,2020-2021,2020-12-26,2020-12-26 | 20201226T105451_20201226T105446_T30SWF,30SWF,RF_Risk_Map_20201226_20201226T105451_20201226T105446_T30SWF,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20201226T105451_20201226T105446_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SWF
3796,0.589166,20201229,20201229T110451_20201229T110449_T30SWF,2020-2021,2020-12-29,2020-12-29 | 20201229T110451_20201229T110449_T30SWF,30SWF,NDVI_20201229_20201229T110451_20201229T110449_T30SWF,Indexed for Python dashboard,NDVI,Sentinel-2A,20201229T110451_20201229T110449_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201229T110451_20201229T110449_T30SWF
3797,0.589166,20201229,20201229T110451_20201229T110449_T30SWF,2020-2021,2020-12-29,2020-12-29 | 20201229T110451_20201229T110449_T30SWF,30SWF,NDWI_20201229_20201229T110451_20201229T110449_T30SWF,Indexed for Python dashboard,NDWI,Sentinel-2A,20201229T110451_20201229T110449_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201229T110451_20201229T110449_T30SWF
3798,0.589166,20201229,20201229T110451_20201229T110449_T30SWF,2020-2021,2020-12-29,2020-12-29 | 20201229T110451_20201229T110449_T30SWF,30SWF,NDDI_20201229_20201229T110451_20201229T110449_T30SWF,Indexed for Python dashboard,NDDI,Sentinel-2A,20201229T110451_20201229T110449_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201229T110451_20201229T110449_T30SWF
3799,0.589166,20201229,20201229T110451_20201229T110449_T30SWF,2020-2021,2020-12-29,2020-12-29 | 20201229T110451_20201229T110449_T30SWF,30SWF,RF_Risk_Map_20201229_20201229T110451_20201229T110449_T30SWF,Indexed for Python dashboard,RF Risk Map,Sentinel-2A,20201229T110451_20201229T110449_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201229T110451_20201229T110449_T30SWF
3800,0.631982,20201231,20201231T105349_20201231T105439_T30SXG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXG,30SXG,NDVI_20201231_20201231T105349_20201231T105439_T30SXG,Indexed for Python dashboard,NDVI,Sentinel-2B,20201231T105349_20201231T105439_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXG
3801,0.631982,20201231,20201231T105349_20201231T105439_T30SXG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXG,30SXG,NDWI_20201231_20201231T105349_20201231T105439_T30SXG,Indexed for Python dashboard,NDWI,Sentinel-2B,20201231T105349_20201231T105439_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXG
3802,0.631982,20201231,20201231T105349_20201231T105439_T30SXG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXG,30SXG,NDDI_20201231_20201231T105349_20201231T105439_T30SXG,Indexed for Python dashboard,NDDI,Sentinel-2B,20201231T105349_20201231T105439_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXG
3803,0.631982,20201231,20201231T105349_20201231T105439_T30SXG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXG,30SXG,RF_Risk_Map_20201231_20201231T105349_20201231T105439_T30SXG,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20201231T105349_20201231T105439_T30SXG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXG
3804,0.032324,20201231,20201231T105349_20201231T105439_T30SWG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWG,30SWG,NDVI_20201231_20201231T105349_20201231T105439_T30SWG,Indexed for Python dashboard,NDVI,Sentinel-2B,20201231T105349_20201231T105439_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWG
3805,0.032324,20201231,20201231T105349_20201231T105439_T30SWG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWG,30SWG,NDWI_20201231_20201231T105349_20201231T105439_T30SWG,Indexed for Python dashboard,NDWI,Sentinel-2B,20201231T105349_20201231T105439_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWG
3806,0.032324,20201231,20201231T105349_20201231T105439_T30SWG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWG,30SWG,NDDI_20201231_20201231T105349_20201231T105439_T30SWG,Indexed for Python dashboard,NDDI,Sentinel-2B,20201231T105349_20201231T105439_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWG
3807,0.032324,20201231,20201231T105349_20201231T105439_T30SWG,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWG,30SWG,RF_Risk_Map_20201231_20201231T105349_20201231T105439_T30SWG,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20201231T105349_20201231T105439_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWG
3808,14.930087,20201231,20201231T105349_20201231T105439_T30SXF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXF,30SXF,NDVI_20201231_20201231T105349_20201231T105439_T30SXF,Indexed for Python dashboard,NDVI,Sentinel-2B,20201231T105349_20201231T105439_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXF
3809,14.930087,20201231,20201231T105349_20201231T105439_T30SXF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXF,30SXF,NDWI_20201231_20201231T105349_20201231T105439_T30SXF,Indexed for Python dashboard,NDWI,Sentinel-2B,20201231T105349_20201231T105439_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXF
3810,14.930087,20201231,20201231T105349_20201231T105439_T30SXF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXF,30SXF,NDDI_20201231_20201231T105349_20201231T105439_T30SXF,Indexed for Python dashboard,NDDI,Sentinel-2B,20201231T105349_20201231T105439_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXF
3811,14.930087,20201231,20201231T105349_20201231T105439_T30SXF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SXF,30SXF,RF_Risk_Map_20201231_20201231T105349_20201231T105439_T30SXF,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20201231T105349_20201231T105439_T30SXF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SXF
3812,6.389329,20201231,20201231T105349_20201231T105439_T30SWF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWF,30SWF,NDVI_20201231_20201231T105349_20201231T105439_T30SWF,Indexed for Python dashboard,NDVI,Sentinel-2B,20201231T105349_20201231T105439_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWF
3813,6.389329,20201231,20201231T105349_20201231T105439_T30SWF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWF,30SWF,NDWI_20201231_20201231T105349_20201231T105439_T30SWF,Indexed for Python dashboard,NDWI,Sentinel-2B,20201231T105349_20201231T105439_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWF
3814,6.389329,20201231,20201231T105349_20201231T105439_T30SWF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWF,30SWF,NDDI_20201231_20201231T105349_20201231T105439_T30SWF,Indexed for Python dashboard,NDDI,Sentinel-2B,20201231T105349_20201231T105439_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWF
3815,6.389329,20201231,20201231T105349_20201231T105439_T30SWF,2020-2021,2020-12-31,2020-12-31 | 20201231T105349_20201231T105439_T30SWF,30SWF,RF_Risk_Map_20201231_20201231T105349_20201231T105439_T30SWF,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20201231T105349_20201231T105439_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T30SWF
3816,2.077333,20210103,20210103T110349_20210103T110444_T30SWG,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWG,30SWG,NDVI_20210103_20210103T110349_20210103T110444_T30SWG,Indexed for Python dashboard,NDVI,Sentinel-2B,20210103T110349_20210103T110444_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWG
3817,2.077333,20210103,20210103T110349_20210103T110444_T30SWG,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWG,30SWG,NDWI_20210103_20210103T110349_20210103T110444_T30SWG,Indexed for Python dashboard,NDWI,Sentinel-2B,20210103T110349_20210103T110444_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWG
3818,2.077333,20210103,20210103T110349_20210103T110444_T30SWG,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWG,30SWG,NDDI_20210103_20210103T110349_20210103T110444_T30SWG,Indexed for Python dashboard,NDDI,Sentinel-2B,20210103T110349_20210103T110444_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWG
3819,2.077333,20210103,20210103T110349_20210103T110444_T30SWG,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWG,30SWG,RF_Risk_Map_20210103_20210103T110349_20210103T110444_T30SWG,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20210103T110349_20210103T110444_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWG
3820,0.456926,20210103,20210103T110349_20210103T110444_T30SWF,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWF,30SWF,NDVI_20210103_20210103T110349_20210103T110444_T30SWF,Indexed for Python dashboard,NDVI,Sentinel-2B,20210103T110349_20210103T110444_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWF
3821,0.456926,20210103,20210103T110349_20210103T110444_T30SWF,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWF,30SWF,NDWI_20210103_20210103T110349_20210103T110444_T30SWF,Indexed for Python dashboard,NDWI,Sentinel-2B,20210103T110349_20210103T110444_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWF
3822,0.456926,20210103,20210103T110349_20210103T110444_T30SWF,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWF,30SWF,NDDI_20210103_20210103T110349_20210103T110444_T30SWF,Indexed for Python dashboard,NDDI,Sentinel-2B,20210103T110349_20210103T110444_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWF
3823,0.456926,20210103,20210103T110349_20210103T110444_T30SWF,2020-2021,2021-01-03,2021-01-03 | 20210103T110349_20210103T110444_T30SWF,30SWF,RF_Risk_Map_20210103_20210103T110349_20210103T110444_T30SWF,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20210103T110349_20210103T110444_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210103T110349_20210103T110444_T30SWF
3824,0.005132,20210113,20210113T110319_20210113T110445_T30SWG,2020-2021,2021-01-13,2021-01-13 | 20210113T110319_20210113T110445_T30SWG,30SWG,NDVI_20210113_20210113T110319_20210113T110445_T30SWG,Indexed for Python dashboard,NDVI,Sentinel-2B,20210113T110319_20210113T110445_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210113T110319_20210113T110445_T30SWG
3825,0.005132,20210113,20210113T110319_20210113T110445_T30SWG,2020-2021,2021-01-13,2021-01-13 | 20210113T110319_20210113T110445_T30SWG,30SWG,NDWI_20210113_20210113T110319_20210113T110445_T30SWG,Indexed for Python dashboard,NDWI,Sentinel-2B,20210113T110319_20210113T110445_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210113T110319_20210113T110445_T30SWG
3826,0.005132,20210113,20210113T110319_20210113T110445_T30SWG,2020-2021,2021-01-13,2021-01-13 | 20210113T110319_20210113T110445_T30SWG,30SWG,NDDI_20210113_20210113T110319_20210113T110445_T30SWG,Indexed for Python dashboard,NDDI,Sentinel-2B,20210113T110319_20210113T110445_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210113T110319_20210113T110445_T30SWG
3827,0.005132,20210113,20210113T110319_20210113T110445_T30SWG,2020-2021,2021-01-13,2021-01-13 | 20210113T110319_20210113T110445_T30SWG,30SWG,RF_Risk_Map_20210113_20210113T110319_20210113T110445_T30SWG,Indexed for Python dashboard,RF Risk Map,Sentinel-2B,20210113T110319_20210113T110445_T30SWG,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210113T110319_20210113T110445_T30SWG
3828,0.040553,20210113,20210113T110319_20210113T110445_T30SWF,2020-2021,2021-01-13,2021-01-13 | 20210113T110319_20210113T110445_T30SWF,30SWF,NDVI_20210113_20210113T110319_20210113T110445_T30SWF,Indexed for Python dashboard,NDVI,Sentinel-2B,20210113T110319_20210113T110445_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210113T110319_20210113T110445_T30SWF
3829,0.040553,20210113,20210113T110319_20210113T110445_T30SWF,2020-2021,2021-01-13,2021-01-13 | 20210113T110319_20210113T110445_T30SWF,30SWF,NDWI_20210113_20210113T110319_20210113T110445_T30SWF,Indexed for Python dashboard,NDWI,Sentinel-2B,20210113T110319_20210113T110445_T30SWF,Displayed dynamically in Python/Streamlit dashboard,COPERNICUS/S2_SR_HARMONIZED/20210113T110319_20210113T110445_T30SWF
